4040,155
4050,155
4060,155
4070,155
4080,155
4090,155
4100,155
4110,155
4120,155
4130,155
4140,155
4150,155
4160,155
4170,155
4180,155
4190,155
4200,155
4210,155
4220,155
4230,155
4240,155
4250,155
4260,155
4270,155
4280,155
4290,155
4300,155
4310,155
4320,155
4330,155
4340,155
4350,155
4360,155
4370,155
4380,155
4390,155
4400,155
4410,155
4420,155
4430,155
4440,155
4450,155
4460,155
4470,155
4480,155
4490,155
4500,155
4510,155
4520,155
4530,155
4540,155
4550,155
4560,155
4570,155
4580,155
4590,154
4600,155
4610,155
4620,155
4630,155
4640,155
4651,155
4661,155
4671,155
4681,155
4691,155
4701,155
4711,155
4721,155
4731,155
4741,155
4751,155
4761,155
4771,155
4781,155
4791,155
4801,155
4811,154
4822,155
4832,155
4842,155
4852,155
4862,155
4872,155
4882,155
4892,155
4902,155
4912,155
4922,155
4932,155
4942,154
4952,155
4962,155
4972,155
4982,155
4992,155
5002,155
5012,155
5022,155
5032,155
5042,155
5052,155
5062,155
5072,154
5082,155
5092,155
5102,155
5112,155
5122,155
5132,155
5142,155
5152,155
5163,154
5173,155
5183,155
5193,155
5203,155
5213,155
5223,155
5233,155
5243,155
5253,155
5263,155
5273,155
5283,155
5293,155
5303,155
5313,155
5323,155
5334,155
5344,155
5354,155
5364,155
5374,155
5384,155
5394,155
5404,155
5414,155
5424,155
5434,155
5444,155
5454,155
5464,155
5474,154
5484,155
5494,155
5504,155
5514,155
5524,155
5534,155
5544,155
5554,154
5564,155
5574,155
5584,155
5594,155
5604,155
5614,155
5624,155
5634,155
5644,155
5654,155
5664,155
5675,155
5685,155
5695,155
5705,155
5715,155
5725,155
5735,155
5745,155
5755,155
5765,155
5775,155
5785,155
5795,155
5805,155
5815,155
5825,155
5835,155
5846,155
5856,155
5866,154
5876,155
5886,155
5896,155
5906,155
5916,155
5926,155
5936,155
5946,155
5956,155
5966,155
5976,155
5986,155
5996,155
6006,155
6016,155
6026,155
6036,155
6046,155
6056,155
6066,155
6076,155
6086,155
6096,155
6106,155
6116,155
6126,155
6136,155
6146,155
6156,155
6166,155
6176,155
6187,155
6197,155
6207,155
6217,155
6227,155
6237,155
6247,155
